company,industry,platform,title,department,location,description,link,posted_date
Affirm,Banking/Fintech,generic,"Software Engineer II, Backend (Repayment UX Engineering) Remote Spain",N/A,N/A,"Software Engineer II, Backend (Repayment UX Engineering) Remote Spain Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. ""Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. The Repayments Nexus is looking for a Software Engineer to join our Repayments International team to help build the tools and systems to allow our customers to repay their loans in the most convenient way possible. The Repayments Nexus is a group entirely based in Europe, owning the end-to-end repayments consumer experience, from the “Manage” tab in our Affirm mobile app to Collections and Recoveries. We are looking for a highly motivated Software Engineer to build the solutions that will allow us to efficiently grow the Repayments area internationally. You will partner closely with our Product and Analytics teams to design and implement robust repayments and collections solutions which will enable us to keep our loans portfolio healthy and help our customers pay on time and recover from any delays. What You'll Do With the support of your team’s tech lead and manager, you will break down larger projects into individual tasks, deliver them in multiple phases, and collaborate with others to ensure timely delivery of your work. You will support your peers and stakeholders in the product development lifecycle by collaborating with product management, design & analytics by participating in ideation, articulating technical constraints, and partnering on decisions that properly consider risks and trade-offs. You will support the operations and availability of your team’s artifacts by creating and monitoring metrics, escalating when needed, and supporting “keep the lights on” & on-call efforts. You will contribute to a sense of community on your team by engag",https://job-boards.greenhouse.io/affirm/jobs/7636981003,
Affirm,Banking/Fintech,generic,Staff Software Engineer Remote Spain,N/A,N/A,"Staff Software Engineer Remote Spain Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. Affirm is seeking a Staff Full Stack Software Engineer to join the Acquisition & Onboarding team within the Consumer org. This is a high-impact leadership role for an engineer who can set technical direction, drive architectural decisions, and elevate the quality and velocity of full stack development across mobile, web, and backend systems. The team plays a critical role in shaping the first experience customers have with Affirm—building trust, clarity, and value from the very first interaction. As a Staff Engineer, you will be responsible for defining long-term technical strategy, mentoring senior engineers, and acting as a force multiplier through your technical depth, operational excellence, and ability to navigate ambiguity. You'll work at the intersection of product, design, and engineering to build polished, performant, and accessible user experiences that directly impact conversion, retention, and business growth. What You'll Do You will be responsible for setting technical strategy for your team on a year-long time scale, and help your team tie it together with critical, business-impacting projects. You will collaborate across teams in the product development lifecycle by collaborating with product management, design & analytics to ensure technical sustainability, risks and trade-offs are well understood and managed. You will act as a force-multiplier for your team through your definition and advocacy of technical solutions and operational processes. You take ownership of your team’s operations and availability by ensuring you have the right monitoring, triage rotations, play",https://job-boards.greenhouse.io/affirm/jobs/7609694003,
Affirm,Banking/Fintech,generic,Staff Software Engineer Remote Spain,N/A,N/A,"Staff Software Engineer Remote Spain Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. The Marketplace Experience team sits within Affirm’s Direct-to-Consumer organization and owns the core discovery and evaluation surfaces that help shoppers find the right merchant and financing option for their needs. Our scope includes search, deals, and merchant detail experiences, which are high-traffic, highly visible entry points that directly influence shopper trust, engagement, and downstream conversion. We work at the intersection of consumer experience, merchant strategy, and platform capabilities, partnering closely with Product, Design, Analytics, and dependent platform teams. We are seeking a Staff Software Engineer to provide technical leadership across Marketplace Experience. This is a senior individual contributor role for an engineer who can define and drive long-term technical strategy while remaining deeply hands-on. You will shape the evolution of our systems as we scale the Marketplace to support new discovery paradigms, personalization, and experimentation, while maintaining high standards for performance, reliability, and quality. In this role, you will operate as a force multiplier by setting architectural direction, leading cross-team initiatives, and raising the bar for engineering excellence across the team. You’ll be expected to navigate ambiguity, balance product velocity with technical sustainability, and mentor engineers through example and feedback. If you’re motivated by owning critical customer-facing systems and influencing how teams build and operate software, this role offers broad scope and impact. What You'll Do You will be responsible for setting",https://job-boards.greenhouse.io/affirm/jobs/7617859003,
Affirm,Banking/Fintech,generic,"Staff Software Engineer, Backend (Deal reporting) Remote Poland",N/A,N/A,"Staff Software Engineer, Backend (Deal reporting) Remote Poland Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. The Deal Reporting team is responsible for building our critical capital partner integrations, as well as services to automate funding processes safely and reliably. We partner with Product and Capitals Markets teams to understand and implement complex financial structures, integrations and reporting. We are looking for a highly motivated Staff Software Engineer to help empower Deal Reporting's first international team, and build integrations, services, and testing infrastructure to power the funding of every Affirm loan. What You'll Do: · You will be responsible for setting technical strategy for your team on a year-long time scale, and help your team tie it together with critical, business-impacting projects. · You will collaborate across teams in the product development lifecycle by collaborating with product management, design & analytics to ensure technical sustainability, risks and trade-offs are well understood and managed. · You will act as a force-multiplier for your team through your definition and advocacy of technical solutions and operational processes. · You take ownership of your team’s operations and availability by ensuring you have the right monitoring, triage rotations, playbooks, polcities, testing and alerting in place to support “keep the lights on” & on-call efforts. · You will foster a culture of quality and ownership on your team by setting code review and design standards for your team, and advocating for them beyond your team through your writing and tech talks. · You will help develop talent on your team by providing feedback and guidance, and leading by example. What We Look For: · You have 7+ years of experience designing, developing and launching backend systems at scale using languages like Pytho",https://job-boards.greenhouse.io/affirm/jobs/7637823003,
Affirm,Banking/Fintech,generic,"Staff Software Engineer, Backend (Deal Reporting) Remote Spain",N/A,N/A,"Staff Software Engineer, Backend (Deal Reporting) Remote Spain Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. The Deal Reporting team is responsible for building our critical capital partner integrations, as well as services to automate funding processes safely and reliably. We partner with Product and Capitals Markets teams to understand and implement complex financial structures, integrations and reporting. We are looking for a highly motivated Staff Software Engineer to help empower Deal Reporting's first international team, and build integrations, services, and testing infrastructure to power the funding of every Affirm loan. What You'll Do: · You will be responsible for setting technical strategy for your team on a year-long time scale, and help your team tie it together with critical, business-impacting projects. · You will collaborate across teams in the product development lifecycle by collaborating with product management, design & analytics to ensure technical sustainability, risks and trade-offs are well understood and managed. · You will act as a force-multiplier for your team through your definition and advocacy of technical solutions and operational processes. · You take ownership of your team’s operations and availability by ensuring you have the right monitoring, triage rotations, playbooks, polcities, testing and alerting in place to support “keep the lights on” & on-call efforts. · You will foster a culture of quality and ownership on your team by setting code review and design standards for your team, and advocating for them beyond your team through your writing and tech talks. · You will help develop talent on your team by providing feedback and guidance, and leading by example. · “On-Call Rotation - There would be an on-call rotation for this role as a requirement”. What We Look For: · You have 7+ years of experienc",https://job-boards.greenhouse.io/affirm/jobs/7637825003,
Affirm,Banking/Fintech,generic,"Staff Software Engineer, Back-end (Identity Engineering) Remote Spain",N/A,N/A,"Staff Software Engineer, Back-end (Identity Engineering) Remote Spain Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. Identity at Affirm is mission-critical; it is the very first step of the customer journey and the foundation of global expansion. The International Expansion Unit (IEU) owns Identity for every market outside North America, placing our team at the center of Affirm’s global strategy. We are responsible for ensuring Affirm can enter and scale in new markets while operating compliantly across diverse regulatory environments. Our scope includes building and expanding Identity Data Management, KYC Verification, and Decisioning capabilities, while driving architectural changes that impact Identity services globally. We don’t just execute; we influence the core platform’s evolution to support new risk models and market dynamics. Operating at the intersection of technical depth and regulatory complexity, we directly impact approval rates, conversion, and fraud exposure. By joining this team, you will shape the foundational processes that unlock revenue and build customer trust on a global scale. What You'll Do: You will be responsible for setting technical strategy for your team on a year-long time scale, and help your team tie it together with critical, business-impacting projects. You will collaborate across teams in the product development lifecycle by collaborating with product management, design & analytics to ensure technical sustainability, risks and trade-offs are well understood and managed. You will act as a force-multiplier for your team through your definition and advocacy of technical solutions and operational processes. You take ownership of your team’s operations and availability by ensuring you have the right monitoring, triage rotations, playbooks, polcities, testing and alerting in place to support “keep the ligh",https://job-boards.greenhouse.io/affirm/jobs/7496492003,
Affirm,Banking/Fintech,generic,"Staff Software Engineer, Back-end (Identity Engineering) Remote Poland",N/A,N/A,"Staff Software Engineer, Back-end (Identity Engineering) Remote Poland Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. Identity at Affirm is mission-critical; it is the very first step of the customer journey and the foundation of global expansion. The International Expansion Unit (IEU) owns Identity for every market outside North America, placing our team at the center of Affirm’s global strategy. We are responsible for ensuring Affirm can enter and scale in new markets while operating compliantly across diverse regulatory environments. Our scope includes building and expanding Identity Data Management, KYC Verification, and Decisioning capabilities, while driving architectural changes that impact Identity services globally. We don’t just execute; we influence the core platform’s evolution to support new risk models and market dynamics. Operating at the intersection of technical depth and regulatory complexity, we directly impact approval rates, conversion, and fraud exposure. By joining this team, you will shape the foundational processes that unlock revenue and build customer trust on a global scale. What You'll Do: You will be responsible for setting technical strategy for your team on a year-long time scale, and help your team tie it together with critical, business-impacting projects. You will collaborate across teams in the product development lifecycle by collaborating with product management, design & analytics to ensure technical sustainability, risks and trade-offs are well understood and managed. You will act as a force-multiplier for your team through your definition and advocacy of technical solutions and operational processes. You take ownership of your team’s operations and availability by ensuring you have the right monitoring, triage rotations, playbooks, polcities, testing and alerting in place to support “keep the lig",https://job-boards.greenhouse.io/affirm/jobs/7496490003,
Affirm,Banking/Fintech,generic,Finance/Analytics Quantitative Model Risk Manager Remote Canada,N/A,N/A,"Finance/Analytics Quantitative Model Risk Manager Remote Canada Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. We're looking for a sharp, driven quantitative professional to join our dynamic Model Risk Management (MRM) team. This is your chance to dive deep into the models that power our most critical business decisions. You'll collaborate across the company to shape a best-in-class risk framework, ensuring our models are robust, reliable, and ready for the future. If you're passionate about the intersection of data science, finance, and risk, this role is for you. What You’ll Do Conduct rigorous, independent validations of sophisticated models across finance, treasury, and analytics, through in-depth review, testing and ongoing monitoring to ensure their accuracy and integrity Identify key model weaknesses and highlight opportunities for improvement, helping teams build stronger, more powerful tools Collaborate with teams across the business to drive the remediation of validation findings Partner with model owners and developers to implement and enhance our company-wide MRM framework, ensuring it remains effective and innovative Work closely with our Accounting, Internal Controls, and Compliance teams to ensure we meet and exceed all audit and regulatory expectations What We Look For 6+ years of professional experience in a technical role like model development, model validation, or data analytics Deep knowledge of ALM, treasury, and corporate finance Hands-on ability to script in languages like Python and wrangle large-scale datasets with SQL A BS, MS, or PhD in a quantitative field such as Quantitative Finance, Math, or Data Science A natural problem-solver with a meticulous eye for detail, a deep curiosity for how models work, and excellent critical-thinking skills Exceptional interpersonal and communication skills, with a proven ab",https://job-boards.greenhouse.io/affirm/jobs/6678708003,
Affirm,Banking/Fintech,generic,Finance/Analytics Quantitative Model Risk Manager Remote US,N/A,N/A,"Finance/Analytics Quantitative Model Risk Manager Remote US Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. We're looking for a sharp, driven quantitative professional to join our dynamic Model Risk Management (MRM) team. This is your chance to dive deep into the models that power our most critical business decisions. You'll collaborate across the company to shape a best-in-class risk framework, ensuring our models are robust, reliable, and ready for the future. If you're passionate about the intersection of data science, finance, and risk, this role is for you. What You’ll Do Conduct rigorous, independent validations of sophisticated models across finance, treasury, and analytics, through in-depth review, testing and ongoing monitoring to ensure their accuracy and integrity Identify key model weaknesses and highlight opportunities for improvement, helping teams build stronger, more powerful tools Collaborate with teams across the business to drive the remediation of validation findings Partner with model owners and developers to implement and enhance our company-wide MRM framework, ensuring it remains effective and innovative Work closely with our Accounting, Internal Controls, and Compliance teams to ensure we meet and exceed all audit and regulatory expectations What We Look For 6+ years of professional experience in a technical role like model development, model validation, or data analytics Deep knowledge of ALM, treasury, and corporate finance Hands-on ability to script in languages like Python and wrangle large-scale datasets with SQL A BS, MS, or PhD in a quantitative field such as Quantitative Finance, Math, or Data Science A natural problem-solver with a meticulous eye for detail, a deep curiosity for how models work, and excellent critical-thinking skills Exceptional interpersonal and communication skills, with a proven abilit",https://job-boards.greenhouse.io/affirm/jobs/6678706003,
Affirm,Banking/Fintech,generic,"Director, Affirm Bank Information Security Remote US",N/A,N/A,"Director, Affirm Bank Information Security Remote US Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. The Chief Information Security Officer (CISO) will serve as a key member of the Bank’s Executive Management Team and will be responsible for establishing and leading Bank’s information security and cybersecurity programs. As the Bank prepares to launch as a de novo Industrial Loan Company (ILC), the CISO will design and implement an enterprise-wide security framework that meets FDIC and state regulatory expectations, supports the Bank’s risk appetite, and protects customer and institutional data. The CISO will lead the development of information security governance, technical controls, and third-party risk oversight, ensuring a strong and scalable security posture from inception through growth. This leader will collaborate closely with technology, risk, and operations teams to ensure security is integrated into every aspect of the Bank’s systems and operations. What You’ll Do 1. Information Security Program Development Design, implement, and maintain a comprehensive Information Security Program consistent with FDIC guidance (e.g., FIL-66-2019, FIL-13-2021) and the Interagency Guidelines Establishing Information Security Standards. Develop and oversee policies, standards, and procedures governing cybersecurity, data protection, and incident response. Ensure alignment with the Bank’s overall risk management and governance frameworks. Provide regular reporting to executive management and the Board on the Bank’s security posture, emerging risks, and mitigation efforts. 2. Cybersecurity and Threat Management Establish and manage a threat monitoring and detection capability to identify, assess, and respond to cybersecurity risks. Oversee implementation of layered security controls (e.g., network segmentation, encryption, access controls, endpoi",https://job-boards.greenhouse.io/affirm/jobs/7607567003,
Affirm,Banking/Fintech,generic,"Director, Affirm Bank Internal Audit Remote US",N/A,N/A,"Director, Affirm Bank Internal Audit Remote US Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. The Head of Internal Audit will report directly to the Bank’s Audit Committee and will serve as a critical member of the Bank's leadership team, responsible for establishing and leading the Internal Audit function for the Bank, an Industrial Loan Company (ILC) in organization. This role will oversee the design and execution of a risk-based internal audit program that provides independent assurance to the Board of Directors, Audit Committee, and senior management regarding the effectiveness of governance, risk management, and internal controls. The Head of Internal Audit will develop the Bank’s audit infrastructure during the de novo phase and evolve it post-launch to align with FDIC and state regulatory expectations for the Bank’s deposits and lending sponsorship businesses. This leader will collaborate with all functional areas, including Risk, Compliance, Operations, and Finance, to ensure robust audit coverage, transparency, and continuous improvement. The ideal candidate will combine strong technical audit expertise with practical, lending-sponsor bank insight, and the ability to build a best-in-class audit program from inception. What You’ll Do 1. Internal Audit Program Development Establish and maintain a comprehensive, risk-based internal audit program that aligns with the Bank’s strategy and regulatory requirements. Develop the audit charter, policies, procedures, and methodology to ensure independence and objectivity. Oversee the creation and execution of the annual audit plan based on risk assessments and changing business conditions. Partner with Audit counterparts at Affirm to manage third and fourth party risk. 2. Audit Execution and Oversight Lead and conduct audits across key functional areas Evaluate the adequacy and effectivene",https://job-boards.greenhouse.io/affirm/jobs/7607561003,
Affirm,Banking/Fintech,generic,"Vice President, Treasury Remote US",N/A,N/A,"Vice President, Treasury Remote US Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. We’re looking for a smart, driven individual to lead our Treasury functions. You will have the opportunity to work cross-functionally and use quantitative insights to drive better decision-making across the organization. Treasury is responsible for all elements of Affirm cash, funding, and risk management, including ensuring adequate liquidity to meet Affirm’s operational and strategic goals. The ideal candidate will not only have the technical skills to support their recommendations, but also strong communication skills to collaborate effectively with cross-functional partners. WHAT YOU'LL DO Lead all aspects of Treasury across U.S. and international markets, ensuring robust cash management, funding, and financial and operational risk management practices. Ensure adequate liquidity to meet operational and strategic goals by developing funding plans, optimizing capital allocation, and maintaining strong governance and controls. Oversee periodic reconciliation, forecasting, and financial reporting activities, including managing the Treasury team’s involvement in information gathering, detailed validation, and thorough review of the company’s quarterly and annual corporate / SEC filings in partnership with Accounting, Strategic Finance (FP&A), and other cross-functional teams. Collaborate closely with Capital Markets, Engineering, Product, Credit Analytics, and Internal Audit on treasury-related and required reporting initiatives. Partner with Finance and leadership teams on the annual budget process, corporate capital structure optimization, and liquidity planning initiatives. Own the development and implementation of hedging strategies, cash reconciliation systems, bank connectivity tools, and treasury controls. Stay current on regulatory requirements rela",https://job-boards.greenhouse.io/affirm/jobs/7488138003,
Affirm,Banking/Fintech,generic,Security Intern - Summer 2026 San Francisco,N/A,N/A,"Security Intern - Summer 2026 San Francisco, California, United States Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. Are you passionate about security and eager to make a real-world impact? Join us on a journey where your engineering skills will shape the future of finance. Affirm values information security as being critical to the company’s continued success. Our mission is to cultivate a culture of security at Affirm, enabling the company to succeed in building honest financial products. As a member of the Information Security team at Affirm, you will be joining a team of fun, passionate and highly skilled individuals who like solving security challenges and enjoy learning new skills. We partner together with a team first mindset and are keen on redefining security in the fintech space. We are looking for an intern who will be primarily supporting the Product Security Engineering and Architecture (PSEA) team and will work on meaningful projects that will help enhance Affirm’s security posture. PSEA’s main mission is to protect our brand, employees, infrastructure and intellectual property while enabling rapid business execution. Through this role, you will have the opportunity to learn and contribute to enhancing our preventive, detective and responsive security controls against information security threats. We're excited to launch this brand new hybrid office Intern program for computer science or related majors. The program will kick off in May/June 2026. You will work out of the San Francisco office and participate in our direct mentorship program. This program requires you to work out of the office for three days a week—Tuesday, Wednesday, and Thursday—to collaborate with your team, early career Affirmers, and your mentor. You'll experience the best of both worlds: the in-office experience and remote work. You'll be paired with ",https://job-boards.greenhouse.io/affirm/jobs/7519403003,
Affirm,Banking/Fintech,generic,Senior Product Security Engineer Remote Canada,N/A,N/A,"New Senior Product Security Engineer Remote Canada Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. Affirm values information security as a critical part of the company’s continued success. Our mission is to make information security programmatic and cultural in Affirm, enabling the company to succeed in building honest financial products. The Security team posture increases security and reduces risk while securely enabling access to information for those who need it! The Senior Product Security Engineer candidate will have experience building and architecting software as part of a larger team. The ideal candidate will work effectively with product and engineering teams to evaluate and influence product requirements, design, and implementation to improve the security of Affirm’s products. What You'll Do Partner with Affirm product teams to ensure that security is included in every phase of the product development lifecycle. Conduct threat modeling and architecture reviews to ensure threats are understood, documented, and mitigated. Review and analyze product source code to identify security vulnerabilities and provide recommendations for secure implementation. Seek out opportunities to automate processes when appropriate. Identify emerging classes of vulnerabilities and developing solutions for them before they’re a problem. Assist product teams in the development of security focused test cases to enforce security requirements. Advise product teams on business security requirements early in the product development lifecycle. Decompose large, cross-team projects into individual tasks. Manage scope across teams and drive toward project closure. What We Look For Deep unde",https://job-boards.greenhouse.io/affirm/jobs/7666127003,
Affirm,Banking/Fintech,generic,Senior Software Engineer - IAM Remote Spain,N/A,N/A,"Senior Software Engineer - IAM Remote Spain Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. We are building the next generation of Identity and Access Management at Affirm. This is a software engineering role focused on evolving and extending our enterprise identity platform. SailPoint & Auth0 are core systems in our environment. You will work directly within it, but your responsibility goes beyond configuration. You will design and build automation, integrations, and intelligent workflows that reduce manual operations and move us toward a highly scalable, AI-assisted identity platform. If you are excited about combining backend engineering, cloud-native systems, CI/CD discipline, and AI-driven automation within the identity domain, this role is for you. What You’ll Do Own and evolve our SailPoint & Auth0 based identity platforms, including workflows, integrations, and governance controls Design and build backend services and automation frameworks that extend SailPoint & Auth0 capabilities Develop AI-assisted workflows that interpret structured and unstructured inputs such as Jira tickets and generate safe, reviewable IAM changes Build human-in-the-loop automation systems for provisioning, role modeling, and privileged access management Design, implement, and maintain CI/CD pipelines using GitHub and Buildkite to ensure safe, reliable deployments Improve test coverage, code quality, and release automation across the Identity platform Integrate with AWS services and other enterprise systems using secure, scalable APIs Use modern AI development tooling such as cloud-based AI services, Cursor, and model context protocols to accelerate secure automation development Partner with Security, IT, and Engineering to define the long-term architecture of identity at Affirm Example problems you may work on: Building a platform that reads Jira tickets",https://job-boards.greenhouse.io/affirm/jobs/7621664003,
Affirm,Banking/Fintech,generic,Senior Software Engineer - IAM Remote Poland,N/A,N/A,"Senior Software Engineer - IAM Remote Poland Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. We are building the next generation of Identity and Access Management at Affirm. This is a software engineering role focused on evolving and extending our enterprise identity platform. SailPoint & Auth0 are core systems in our environment. You will work directly within it, but your responsibility goes beyond configuration. You will design and build automation, integrations, and intelligent workflows that reduce manual operations and move us toward a highly scalable, AI-assisted identity platform. If you are excited about combining backend engineering, cloud-native systems, CI/CD discipline, and AI-driven automation within the identity domain, this role is for you. What You’ll Do Own and evolve our SailPoint & Auth0 based identity platforms, including workflows, integrations, and governance controls Design and build backend services and automation frameworks that extend SailPoint & Auth0 capabilities Develop AI-assisted workflows that interpret structured and unstructured inputs such as Jira tickets and generate safe, reviewable IAM changes Build human-in-the-loop automation systems for provisioning, role modeling, and privileged access management Design, implement, and maintain CI/CD pipelines using GitHub and Buildkite to ensure safe, reliable deployments Improve test coverage, code quality, and release automation across the Identity platform Integrate with AWS services and other enterprise systems using secure, scalable APIs Use modern AI development tooling such as cloud-based AI services, Cursor, and model context protocols to accelerate secure automation development Partner with Security, IT, and Engineering to define the long-term architecture of identity at Affirm Example problems you may work on: Building a platform that reads Jira ticket",https://job-boards.greenhouse.io/affirm/jobs/7566666003,
Affirm,Banking/Fintech,generic,Staff Endpoint Engineer (Client Platform Engineering) Remote US,N/A,N/A,"Staff Endpoint Engineer (Client Platform Engineering) Remote US Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. Affirm’s IT Engineering teams build and operate the tools, systems, and services that power Affirm’s employee-facing IT experience. We’re a creative, craft-minded team focused on building and maintaining services which are speedy, simple, and secure so Affirmers across our global, remote-first workforce can be productive from day one. Client Platform Engineering builds and maintains the hardware and software at the heart of Affirm’s employee-facing operations. We’re a creative, cross-functional team that cares deeply about our craft and the working lives of Affirmers around the globe. We own Affirm’s endpoint platform and deliver scalable, secure solutions - including zero-touch provisioning, package and patch management, and silent updates - while partnering cross-functionally with teams like Security, Engineering, Product and Support. As a member of this team you’ll have direct influence over how Affirmers experience their workplace technology and the opportunity to lead high-impact projects that improve reliability, security, and productivity across an engaged global workforce. What You'll Do Administer and scale macOS device management using Jamf Pro , ensuring endpoints meet company compliance standards (e.g., encryption, OS patching, configuration profiles, application management). Guide architectural decisions to ensure endpoint management can easily scale with the company Drive key technical initiatives such as permission automation, third-party patching, silent updates, stability improvements, and streamlined device deployment. Build automation and infrastructure-as-code pipelines using tools like Terraform (or similar), Bash/Python scripting, and Jamf/Okta/MDM APIs to minimize manual work and create “zero-touch” provi",https://job-boards.greenhouse.io/affirm/jobs/7502858003,
Affirm,Banking/Fintech,generic,Staff Endpoint Engineer (Client Platform Engineering) Remote Canada,N/A,N/A,"Staff Endpoint Engineer (Client Platform Engineering) Remote Canada Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. Affirm’s IT Engineering teams build and operate the tools, systems, and services that power Affirm’s employee-facing IT experience. We’re a creative, craft-minded team focused on building and maintaining services which are speedy, simple, and secure so Affirmers across our global, remote-first workforce can be productive from day one. Client Platform Engineering builds and maintains the hardware and software at the heart of Affirm’s employee-facing operations. We’re a creative, cross-functional team that cares deeply about our craft and the working lives of Affirmers around the globe. We own Affirm’s endpoint platform and deliver scalable, secure solutions - including zero-touch provisioning, package and patch management, and silent updates - while partnering cross-functionally with teams like Security, Engineering, Product and Support. As a member of this team you’ll have direct influence over how Affirmers experience their workplace technology and the opportunity to lead high-impact projects that improve reliability, security, and productivity across an engaged global workforce. What You'll Do Administer and scale macOS device management using Jamf Pro , ensuring endpoints meet company compliance standards (e.g., encryption, OS patching, configuration profiles, application management). Guide architectural decisions to ensure endpoint management can easily scale with the company Drive key technical initiatives such as permission automation, third-party patching, silent updates, stability improvements, and streamlined device deployment. Build automation and infrastructure-as-code pipelines using tools like Terraform (or similar), Bash/Python scripting, and Jamf/Okta/MDM APIs to minimize manual work and create “zero-touch” p",https://job-boards.greenhouse.io/affirm/jobs/7621292003,
Affirm,Banking/Fintech,generic,"Director, Development Country Manager Remote Australia",N/A,N/A,"Director, Development Country Manager Remote Australia Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. As the Director, Country Manager for Affirm in Australia, you will be a key leader on Affirm’s international team responsible for establishing our presence in this key market. You will be responsible for understanding the local market dynamics, play a consultative role in influencing our product roadmap for the market, developing relationships with key merchant partners and internal stakeholders, and collaborating across Affirm to create the necessary infrastructure for our operations in Australia. Your role will directly impact and inform top-priority, company-wide goals and will influence the long-term success of the organization. As Country Manager, you will be responsible for leading and managing all operational and commercial activities of our financial institution in Australia. You will ensure that the organization complies with all relevant laws and regulations and contribute to the strategic growth and development of the organization. What you'll do Be the voice of the consumer and merchants in Australia to Affirm and collaborate with cross-functional teams across Affirm to establish our operations in Australia Meet with and report regularly to the Board, including gathering input from key functions within the business including Risk, Compliance, Human Resources, Internal Audit, Finance, Information Security. Lead and coordinate the day-to-day operations of the Australian business Develop and implement strategic plans to drive growth and profitability. Oversee the establishment and implementation of departmental objectives, policies and procedures in Australia. Oversee the business’s financial and budgetary activities in Australia, including (financial) reporting towards relevant authorities. Manage the general activities relati",https://job-boards.greenhouse.io/affirm/jobs/7595434003,
Affirm,Banking/Fintech,generic,Senior Legal Counsel Remote Spain,N/A,N/A,"Senior Legal Counsel Remote Spain Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. We are looking for an energetic and hardworking product lawyer to join our International Product Legal team. This individual will support the servicing and underwriting lifecycle for payments, BNPL loans, including underwriting, servicing, and collections. The best candidate will be flexible enough to engage in a wide range of projects and matters in support of Affirm’s strategic objectives. We are looking for someone who takes their work seriously, but doesn’t take themselves too seriously. If you are an individual with humility, grit, and flexibility, this is the job for you! Come join us in our mission to change consumer finance through offering honest financial products that improve lives! What You’ll Do Counsel Affirm’s Business teams and other cross-functional stakeholders on relevant consumer financial services laws and regulations affecting new and existing products and services. This includes the Australia Consumer Credit and Consumer Protection Laws, Regulatory Compliance, and foundational legal and regulatory frameworks that cover payments, e-commerce, and online platforms Support Affirm’s origination and servicing of loan and payment products Provide strategic advice regarding Australia consumer finance and protection laws Monitor legal and regulatory developments in consumer lending and servicing Be a trusted advisor and teammate, sharing legal and other expertise and support when needed Identify and evaluate business and legal risks and act as a trusted partner for creative legal problem-solving Draft terms and conditions, disclosures, review copy Create and solve initiatives related to new and existing Affirm products to ensure business partners are supported Ability to work independently, and learn other jurisdiction regulations and laws Wha",https://job-boards.greenhouse.io/affirm/jobs/7661318003,
